,日期,时间,河名,站号,站名,水位,水势,比昨日</br>+涨-落,流量,设防</br>水位,警戒</br>水位,最高</br>水位
22465,2020-07-17,17:00,汉江,61803400,襄阳,64.82,4,0.00,,65.50,67.00,71.71
22466,2020-07-17,17:00,长江,60110500,监利,36.13,5,0.29,25200,34.50,35.50,38.31
22467,2020-07-17,17:00,汉江,61803500,宜城,51.40,6,0.12,,56.50,57.50,61.45
22468,2020-07-17,17:00,长江,60111200,莲花塘,33.84,5,0.04,,--,32.50,35.80
22469,2020-07-17,17:00,汉江,61804110,皇庄,41.63,5,0.50,1490,47.00,48.00,52.30
22470,2020-07-17,17:00,长江,60111300,螺山,32.97,5,0.04,49600,31.00,32.00,34.95
22471,2020-07-17,17:00,汉江,61804210,沙洋,38.11,5,0.02,,40.80,41.80,44.50
22472,2020-07-17,17:00,长江,60112200,汉口,28.38,6,0.13,54700,25.00,27.30,29.73
22473,2020-07-17,17:00,汉江,61804400,岳口,30.91,5,-0.21,,36.90,37.90,40.62
22474,2020-07-17,17:00,长江,60112900,黄石,25.30,5,0.05,,22.80,24.50,26.39
22475,2020-07-17,17:00,汉江,61804600,仙桃,29.97,6,-0.18,1850,34.10,35.10,36.24
22476,2020-07-17,17:00,长江,60113205,码头镇,23.10,6,0.01,,20.50,21.50,24.04
22477,2020-07-17,17:00,汉江,61804710,汉川,29.10,6,-0.01,,28.00,29.00,32.09
22478,2020-07-17,17:00,长江,60113400,九江,22.24,4,-0.05,60500,19.50,20.00,23.03
22479,2020-07-17,17:00,汉江,61802700,丹江口水库,160.70,6,0.09,1880(出),--,--,--
22480,2020-07-17,17:00,长江,60106980,三峡水库,157.98,5,2.02,31800(出),--,--,--
22481,2020-07-17,17:00,清江,61002791,水布垭,396.39,4,5.46,8390(入)<br>5770(出),--,--,--
22482,2020-07-17,17:00,洞庭湖,61512000,城陵矶,33.99,5,0.01,25700,--,32.50,35.94
22483,2020-07-17,17:00,清江,61003101,隔河岩,194.00,5,0.55,5630(入)<br>3540(出),--,--,--
22484,2020-07-17,17:00,鄱阳湖,62601600,湖口,21.85,4,-0.08,14300,--,19.50,22.59
22485,2020-07-17,17:00,沮漳河,60908000,河溶,42.39,5,0.43,118,47.50,48.50,50.49
22486,2020-07-17,17:00,湘江,61102000,湘潭,34.55,,-0.12,1020,--,38.00,41.95
22487,2020-07-17,17:00,东荆河,62213000,潜江,32.09,6,-0.16,-78.8,38.40,39.70,42.09
22488,2020-07-17,17:00,资水,61202100,桃江,35.51,4,-0.46,1330,--,39.20,44.44
22489,2020-07-17,17:00,汉北河,62206900,天门,28.95,6,-0.09,281,28.30,29.30,31.35
22490,2020-07-17,17:00,沅水,61302800,桃源,37.57,5,-1.69,5870,--,42.50,47.37
22491,2020-07-17,17:00,大富水,62209400,应城,28.51,6,-0.03,,27.50,29.00,33.01
22492,2020-07-17,17:00,澧水,61400900,石门,53.09,4,-1.37,1530,--,58.50,62.66
22493,2020-07-17,17:00,环水,62205600,花园,34.56,4,1.69,988,--,37.50,39.95
22494,2020-07-17,17:00,松滋河,61500300,新江口,42.63,5,0.62,3380,43.00,44.00,46.18
22495,2020-07-17,17:00,环水,62205800,孝感,30.54,4,2.18,,26.50,27.50,32.28
22496,2020-07-17,17:00,松滋河,61501200,沙道观,42.37,5,0.60,1170,43.00,44.00,45.51
22497,2020-07-17,17:00,府河,62201400,隔蒲潭,30.61,4,2.41,1890,29.50,30.50,33.57
22498,2020-07-17,17:00,藕池河,61502200,管家铺,37.59,5,0.39,1950,37.50,38.50,40.28
22499,2020-07-17,17:00,府澴河,62201800,卧龙潭,29.72,4,1.80,,26.50,27.00,31.19
22500,2020-07-17,17:00,藕池河,61501800,康家岗,37.59,6,0.41,103,37.50,38.50,40.44
22501,2020-07-17,17:00,富水,61607000,阳新,23.24,6,-0.08,,20.00,21.50,23.69
22502,2020-07-17,17:00,虎渡河,61501500,弥陀寺,41.00,5,0.63,1030,42.00,43.00,44.90
22503,2020-07-17,17:00,滠水,61609400,黄陂,28.24,6,0.39,,25.00,26.00,29.31
22504,2020-07-17,17:00,长湖,61014500,长湖,32.99,4,-0.20,,31.50,32.50,33.46
22505,2020-07-17,17:00,倒水,61610600,李家集,28.26,4,0.69,,26.30,28.00,30.76
22506,2020-07-17,17:00,洪湖,61018000,挖沟咀,27.03,6,-0.07,,25.80,26.20,27.46
22507,2020-07-17,17:00,举水,61612400,柳子港,28.15,4,0.97,228,28.00,29.00,33.58
22508,2020-07-17,17:00,刁汊湖,62210820,余家咀,25.62,4,-0.29,,25.00,25.70,--
22509,2020-07-17,17:00,巴水,61615600,马家潭,25.77,6,0.10,312,--,--,--
22510,2020-07-17,17:00,斧头湖,61714000,三洲,24.12,6,-0.02,,21.50,22.80,24.59
22511,2020-07-17,17:00,蕲水,61619600,西河驿,24.62,4,-0.02,282,--,--,--
22512,2020-07-17,18:00,长江,60105400,寸滩,177.52,5,5.86,39600,--,--,--
22513,2020-07-17,18:00,梁子湖,61602600,梁子镇,20.88,6,-0.01,,19.00,20.50,21.49
22514,2020-07-17,18:00,长江,60803000,武隆,185.10,5,2.23,7470,--,--,--
22515,2020-07-17,18:00,汉江,61801300,安康,237.30,5,0.14,1200,--,--,259.26
22516,2020-07-17,18:00,长江,60107300,宜昌,49.43,4,0.56,33700,52.00,53.00,55.92
22517,2020-07-17,18:00,汉江,61801700,白河,177.02,5,0.29,980,--,187.00,196.63
22518,2020-07-17,18:00,长江,60107400,枝城,45.67,5,0.74,35300,48.00,49.00,50.75
22519,2020-07-17,18:00,汉江,61802800,黄家港,89.53,5,0.94,1450,--,--,96.45
22520,2020-07-17,18:00,长江,60108300,沙市,41.27,5,0.64,30000,42.00,43.00,45.22
22521,2020-07-17,18:00,汉江,61803400,襄阳,64.82,6,0.00,,65.50,67.00,71.71
22522,2020-07-17,18:00,长江,60110500,监利,36.15,5,0.30,25300,34.50,35.50,38.31
22523,2020-07-17,18:00,汉江,61803500,宜城,51.39,4,0.09,,56.50,57.50,61.45
22524,2020-07-17,18:00,长江,60111200,莲花塘,33.84,6,0.05,,--,32.50,35.80
22525,2020-07-17,18:00,汉江,61804110,皇庄,41.65,5,0.51,1510,47.00,48.00,52.30
22526,2020-07-17,18:00,长江,60111300,螺山,32.97,6,0.04,49600,31.00,32.00,34.95
22527,2020-07-17,18:00,汉江,61804210,沙洋,38.12,5,0.03,,40.80,41.80,44.50
22528,2020-07-17,18:00,长江,60112200,汉口,28.38,6,0.12,54700,25.00,27.30,29.73
22529,2020-07-17,18:00,汉江,61804400,岳口,30.92,5,-0.18,,36.90,37.90,40.62
22530,2020-07-17,18:00,长江,60112900,黄石,25.30,6,0.07,,22.80,24.50,26.39
22531,2020-07-17,18:00,汉江,61804600,仙桃,29.97,6,-0.17,1850,34.10,35.10,36.24
22532,2020-07-17,18:00,长江,60113205,码头镇,23.07,4,0.00,,20.50,21.50,24.04
22533,2020-07-17,18:00,汉江,61804710,汉川,29.10,6,-0.01,,28.00,29.00,32.09
22534,2020-07-17,18:00,长江,60113400,九江,22.25,5,-0.02,60500,19.50,20.00,23.03
22535,2020-07-17,18:00,汉江,61802700,丹江口水库,160.71,5,0.10,1880(出),--,--,--
22536,2020-07-17,18:00,长江,60106980,三峡水库,158.12,5,2.06,57800(入)<br>31800(出),--,--,--
22537,2020-07-17,18:00,清江,61002791,水布垭,396.72,4,5.61,9000(入)<br>5810(出),--,--,--
22538,2020-07-17,18:00,洞庭湖,61512000,城陵矶,33.99,6,0.02,25700,--,32.50,35.94
22539,2020-07-17,18:00,清江,61003101,隔河岩,194.14,5,0.66,6400(入)<br>3560(出),--,--,--
22540,2020-07-17,18:00,鄱阳湖,62601600,湖口,21.87,5,-0.05,14200,--,19.50,22.59
22541,2020-07-17,18:00,沮漳河,60908000,河溶,42.41,5,0.43,119,47.50,48.50,50.49
22542,2020-07-17,18:00,湘江,61102000,湘潭,34.55,,-0.13,1020,--,38.00,41.95
22543,2020-07-17,18:00,东荆河,62213000,潜江,32.09,6,-0.15,-78.8,38.40,39.70,42.09
22544,2020-07-17,18:00,资水,61202100,桃江,35.50,4,-0.56,1320,--,39.20,44.44
22545,2020-07-17,18:00,汉北河,62206900,天门,28.96,5,-0.07,282,28.30,29.30,31.35
22546,2020-07-17,18:00,沅水,61302800,桃源,37.51,5,-1.61,5780,--,42.50,47.37
22547,2020-07-17,18:00,大富水,62209400,应城,28.51,6,-0.02,,27.50,29.00,33.01
22548,2020-07-17,18:00,澧水,61400900,石门,53.04,6,-1.40,1490,--,58.50,62.66
22549,2020-07-17,18:00,环水,62205600,花园,34.46,4,1.22,925,--,37.50,39.95
22550,2020-07-17,18:00,松滋河,61500300,新江口,42.66,5,0.62,3400,43.00,44.00,46.18
22551,2020-07-17,18:00,环水,62205800,孝感,30.50,4,2.15,,26.50,27.50,32.28
22552,2020-07-17,18:00,松滋河,61501200,沙道观,42.41,5,0.61,1170,43.00,44.00,45.51
22553,2020-07-17,18:00,府河,62201400,隔蒲潭,30.61,6,2.41,1890,29.50,30.50,33.57
22554,2020-07-17,18:00,藕池河,61502200,管家铺,37.61,5,0.40,1950,37.50,38.50,40.28
22555,2020-07-17,18:00,府澴河,62201800,卧龙潭,29.72,6,1.80,,26.50,27.00,31.19
22556,2020-07-17,18:00,藕池河,61501800,康家岗,37.61,5,0.40,104,37.50,38.50,40.44
22557,2020-07-17,18:00,富水,61607000,阳新,23.24,6,-0.07,,20.00,21.50,23.69
22558,2020-07-17,18:00,虎渡河,61501500,弥陀寺,41.03,5,0.63,1030,42.00,43.00,44.90
22559,2020-07-17,18:00,滠水,61609400,黄陂,28.22,6,0.37,,25.00,26.00,29.31
22560,2020-07-17,18:00,长湖,61014500,长湖,32.98,4,-0.20,,31.50,32.50,33.46
22561,2020-07-17,18:00,倒水,61610600,李家集,28.21,4,0.62,,26.30,28.00,30.76
22562,2020-07-17,18:00,洪湖,61018000,挖沟咀,27.02,4,-0.08,,25.80,26.20,27.46
22563,2020-07-17,18:00,举水,61612400,柳子港,28.08,4,0.89,222,28.00,29.00,33.58
22564,2020-07-17,18:00,刁汊湖,62210820,余家咀,25.62,6,-0.28,,25.00,25.70,--
22565,2020-07-17,18:00,巴水,61615600,马家潭,25.77,6,0.11,312,--,--,--
22566,2020-07-17,18:00,斧头湖,61714000,三洲,24.12,6,-0.01,,21.50,22.80,24.59
22567,2020-07-17,18:00,蕲水,61619600,西河驿,24.62,6,-0.03,282,--,--,--
22568,2020-07-17,19:00,长江,60105400,寸滩,177.75,5,5.96,40200,--,--,--
22569,2020-07-17,19:00,梁子湖,61602600,梁子镇,20.88,6,-0.01,,19.00,20.50,21.49
22570,2020-07-17,19:00,长江,60803000,武隆,185.29,5,1.61,7590,--,--,--
22571,2020-07-17,19:00,汉江,61801300,安康,237.40,5,0.24,1270,--,--,259.26
22572,2020-07-17,19:00,长江,60107300,宜昌,49.44,5,0.57,33700,52.00,53.00,55.92
22573,2020-07-17,19:00,汉江,61801700,白河,176.91,4,0.22,1110,--,187.00,196.63
22574,2020-07-17,19:00,长江,60107400,枝城,45.69,5,0.73,35200,48.00,49.00,50.75
22575,2020-07-17,19:00,汉江,61802800,黄家港,89.57,5,0.98,1500,--,--,96.45
22576,2020-07-17,19:00,长江,60108300,沙市,41.31,5,0.64,30200,42.00,43.00,45.22
22577,2020-07-17,19:00,汉江,61803400,襄阳,64.82,6,0.01,,65.50,67.00,71.71
22578,2020-07-17,19:00,长江,60110500,监利,36.16,5,0.29,25200,34.50,35.50,38.31
22579,2020-07-17,19:00,汉江,61803500,宜城,51.33,4,-0.01,,56.50,57.50,61.45
22580,2020-07-17,19:00,长江,60111200,莲花塘,33.84,6,0.03,,--,32.50,35.80
22581,2020-07-17,19:00,汉江,61804110,皇庄,41.68,5,0.52,1530,47.00,48.00,52.30
22582,2020-07-17,19:00,长江,60111300,螺山,32.97,6,0.04,49600,31.00,32.00,34.95
22583,2020-07-17,19:00,汉江,61804210,沙洋,38.12,6,0.03,,40.80,41.80,44.50
22584,2020-07-17,19:00,长江,60112200,汉口,28.39,5,0.13,54800,25.00,27.30,29.73
22585,2020-07-17,19:00,汉江,61804400,岳口,30.91,4,-0.18,,36.90,37.90,40.62
22586,2020-07-17,19:00,长江,60112900,黄石,25.30,6,0.06,,22.80,24.50,26.39
22587,2020-07-17,19:00,汉江,61804600,仙桃,29.97,6,-0.15,1850,34.10,35.10,36.24
22588,2020-07-17,19:00,长江,60113205,码头镇,23.07,6,0.00,,20.50,21.50,24.04
22589,2020-07-17,19:00,汉江,61804710,汉川,29.09,4,-0.01,,28.00,29.00,32.09
22590,2020-07-17,19:00,长江,60113400,九江,22.23,4,-0.03,60400,19.50,20.00,23.03
22591,2020-07-17,19:00,汉江,61802700,丹江口水库,160.72,5,0.10,1880(出),--,--,--
22592,2020-07-17,19:00,长江,60106980,三峡水库,158.29,5,2.14,31700(出),--,--,--
22593,2020-07-17,19:00,清江,61002791,水布垭,396.76,5,5.46,9020(入)<br>5900(出),--,--,--
22594,2020-07-17,19:00,洞庭湖,61512000,城陵矶,33.99,6,0.01,25700,--,32.50,35.94
22595,2020-07-17,19:00,清江,61003101,隔河岩,194.37,5,0.87,6940(入)<br>3580(出),--,--,--
22596,2020-07-17,19:00,鄱阳湖,62601600,湖口,21.84,4,-0.06,14200,--,19.50,22.59
22597,2020-07-17,19:00,沮漳河,60908000,河溶,42.43,5,0.44,120,47.50,48.50,50.49
22598,2020-07-17,19:00,湘江,61102000,湘潭,34.55,,-0.13,1020,--,38.00,41.95
22599,2020-07-17,19:00,东荆河,62213000,潜江,32.09,6,-0.13,-78.8,38.40,39.70,42.09
22600,2020-07-17,19:00,资水,61202100,桃江,35.49,4,-0.65,1310,--,39.20,44.44
22601,2020-07-17,19:00,汉北河,62206900,天门,28.96,6,-0.06,282,28.30,29.30,31.35
22602,2020-07-17,19:00,沅水,61302800,桃源,37.43,4,-1.58,5660,--,42.50,47.37
22603,2020-07-17,19:00,大富水,62209400,应城,28.52,5,0.00,,27.50,29.00,33.01
22604,2020-07-17,19:00,澧水,61400900,石门,53.05,5,-1.20,1500,--,58.50,62.66
22605,2020-07-17,19:00,环水,62205600,花园,34.38,4,0.48,876,--,37.50,39.95
22606,2020-07-17,19:00,松滋河,61500300,新江口,42.70,5,0.64,3410,43.00,44.00,46.18
22607,2020-07-17,19:00,环水,62205800,孝感,30.45,4,2.10,,26.50,27.50,32.28
22608,2020-07-17,19:00,松滋河,61501200,沙道观,42.44,5,0.61,1180,43.00,44.00,45.51
22609,2020-07-17,19:00,府河,62201400,隔蒲潭,30.59,4,2.39,1870,29.50,30.50,33.57
22610,2020-07-17,19:00,藕池河,61502200,管家铺,37.61,6,0.38,2150,37.50,38.50,40.28
22611,2020-07-17,19:00,府澴河,62201800,卧龙潭,29.70,4,1.78,,26.50,27.00,31.19
22612,2020-07-17,19:00,藕池河,61501800,康家岗,37.63,5,0.40,106,37.50,38.50,40.44
22613,2020-07-17,19:00,富水,61607000,阳新,23.23,4,-0.08,,20.00,21.50,23.69
22614,2020-07-17,19:00,虎渡河,61501500,弥陀寺,41.07,5,0.64,1040,42.00,43.00,44.90
22615,2020-07-17,19:00,滠水,61609400,黄陂,28.22,4,0.34,,25.00,26.00,29.31
22616,2020-07-17,19:00,长湖,61014500,长湖,32.97,4,-0.20,,31.50,32.50,33.46
22617,2020-07-17,19:00,倒水,61610600,李家集,28.16,4,0.55,,26.30,28.00,30.76
22618,2020-07-17,19:00,洪湖,61018000,挖沟咀,27.03,5,-0.07,,25.80,26.20,27.46
22619,2020-07-17,19:00,举水,61612400,柳子港,28.05,6,0.85,220,28.00,29.00,33.58
22620,2020-07-17,19:00,刁汊湖,62210820,余家咀,25.61,4,-0.28,,25.00,25.70,--
22621,2020-07-17,19:00,巴水,61615600,马家潭,25.78,6,0.12,313,--,--,--
22622,2020-07-17,19:00,斧头湖,61714000,三洲,24.12,6,-0.01,,21.50,22.80,24.59
22623,2020-07-17,19:00,蕲水,61619600,西河驿,24.64,5,-0.02,126,--,--,--
22624,2020-07-17,20:00,长江,60105400,寸滩,177.98,5,5.99,40800,--,--,--
22625,2020-07-17,20:00,梁子湖,61602600,梁子镇,20.88,6,-0.02,,19.00,20.50,21.49
22626,2020-07-17,20:00,长江,60803000,武隆,185.40,5,1.13,7660,--,--,--
22627,2020-07-17,20:00,汉江,61801300,安康,237.42,5,0.26,1280,--,--,259.26
22628,2020-07-17,20:00,长江,60107300,宜昌,49.48,5,0.61,33800,52.00,53.00,55.92
22629,2020-07-17,20:00,汉江,61801700,白河,176.99,5,0.30,1290,--,187.00,196.63
22630,2020-07-17,20:00,长江,60107400,枝城,45.70,5,0.73,35200,48.00,49.00,50.75
22631,2020-07-17,20:00,汉江,61802800,黄家港,89.59,5,1.01,1520,--,--,96.45
22632,2020-07-17,20:00,长江,60108300,沙市,41.32,5,0.62,30200,42.00,43.00,45.22
22633,2020-07-17,20:00,汉江,61803400,襄阳,64.82,6,0.01,,65.50,67.00,71.71
22634,2020-07-17,20:00,长江,60110500,监利,36.17,5,0.29,25900,34.50,35.50,38.31
22635,2020-07-17,20:00,汉江,61803500,宜城,51.30,6,-0.08,,56.50,57.50,61.45
22636,2020-07-17,20:00,长江,60111200,莲花塘,33.86,5,0.05,,--,32.50,35.80
22637,2020-07-17,20:00,汉江,61804110,皇庄,41.70,5,0.52,1540,47.00,48.00,52.30
22638,2020-07-17,20:00,长江,60111300,螺山,32.98,5,0.07,49600,31.00,32.00,34.95
22639,2020-07-17,20:00,汉江,61804210,沙洋,38.13,5,0.03,,40.80,41.80,44.50
22640,2020-07-17,20:00,长江,60112200,汉口,28.38,4,0.13,54700,25.00,27.30,29.73
22641,2020-07-17,20:00,汉江,61804400,岳口,30.90,4,-0.17,,36.90,37.90,40.62
22642,2020-07-17,20:00,长江,60112900,黄石,25.30,6,0.08,,22.80,24.50,26.39
22643,2020-07-17,20:00,汉江,61804600,仙桃,29.95,4,-0.14,1840,34.10,35.10,36.24
22644,2020-07-17,20:00,长江,60113205,码头镇,23.06,4,0.00,,20.50,21.50,24.04
22645,2020-07-17,20:00,汉江,61804710,汉川,29.09,6,0.01,,28.00,29.00,32.09
22646,2020-07-17,20:00,长江,60113400,九江,22.22,4,-0.05,60400,19.50,20.00,23.03
22647,2020-07-17,20:00,汉江,61802700,丹江口水库,160.72,6,0.10,2660(入)<br>1870(出),--,--,--
22648,2020-07-17,20:00,长江,60106980,三峡水库,158.45,5,2.21,59000(入)<br>31600(出),--,--,--
22649,2020-07-17,20:00,清江,61002791,水布垭,396.93,5,5.42,9000(入)<br>6100(出),--,--,--
22650,2020-07-17,20:00,洞庭湖,61512000,城陵矶,34.00,5,0.02,25700,--,32.50,35.94
22651,2020-07-17,20:00,清江,61003101,隔河岩,194.53,5,1.01,6930(入)<br>4850(出),--,--,--
22652,2020-07-17,20:00,鄱阳湖,62601600,湖口,21.85,5,-0.08,14200,--,19.50,22.59
22653,2020-07-17,20:00,沮漳河,60908000,河溶,42.46,5,0.45,121,47.50,48.50,50.49
22654,2020-07-17,20:00,湘江,61102000,湘潭,34.54,6,-0.14,1050,--,38.00,41.95
22655,2020-07-17,20:00,东荆河,62213000,潜江,32.09,6,-0.12,-78.8,38.40,39.70,42.09
22656,2020-07-17,20:00,资水,61202100,桃江,35.49,6,-0.66,1310,--,39.20,44.44
22657,2020-07-17,20:00,汉北河,62206900,天门,28.96,6,-0.05,282,28.30,29.30,31.35
22658,2020-07-17,20:00,沅水,61302800,桃源,37.39,5,-1.48,5600,--,42.50,47.37
22659,2020-07-17,20:00,大富水,62209400,应城,28.52,6,0.00,,27.50,29.00,33.01
22660,2020-07-17,20:00,澧水,61400900,石门,53.21,5,-1.02,1640,--,58.50,62.66
22661,2020-07-17,20:00,环水,62205600,花园,34.31,4,-0.42,833,--,37.50,39.95
22662,2020-07-17,20:00,松滋河,61500300,新江口,42.72,5,0.63,3420,43.00,44.00,46.18
22663,2020-07-17,20:00,环水,62205800,孝感,30.40,4,2.05,,26.50,27.50,32.28
22664,2020-07-17,20:00,松滋河,61501200,沙道观,42.47,5,0.62,1180,43.00,44.00,45.51
22665,2020-07-17,20:00,府河,62201400,隔蒲潭,30.55,4,2.33,1840,29.50,30.50,33.57
22666,2020-07-17,20:00,藕池河,61502200,管家铺,37.62,5,0.37,2160,37.50,38.50,40.28
22667,2020-07-17,20:00,府澴河,62201800,卧龙潭,29.67,4,1.75,,26.50,27.00,31.19
22668,2020-07-17,20:00,藕池河,61501800,康家岗,37.64,5,0.40,106,37.50,38.50,40.44
22669,2020-07-17,20:00,富水,61607000,阳新,23.24,5,-0.07,,20.00,21.50,23.69
22670,2020-07-17,20:00,虎渡河,61501500,弥陀寺,41.10,5,0.64,1040,42.00,43.00,44.90
22671,2020-07-17,20:00,滠水,61609400,黄陂,28.20,6,0.26,,25.00,26.00,29.31
22672,2020-07-17,20:00,长湖,61014500,长湖,32.98,5,-0.18,,31.50,32.50,33.46
22673,2020-07-17,20:00,倒水,61610600,李家集,28.11,4,0.47,,26.30,28.00,30.76
22674,2020-07-17,20:00,洪湖,61018000,挖沟咀,27.02,4,-0.07,,25.80,26.20,27.46
22675,2020-07-17,20:00,举水,61612400,柳子港,28.00,4,0.77,216,28.00,29.00,33.58
22676,2020-07-17,20:00,刁汊湖,62210820,余家咀,25.59,4,-0.29,,25.00,25.70,--
22677,2020-07-17,20:00,巴水,61615600,马家潭,25.78,6,0.13,313,--,--,--
22678,2020-07-17,20:00,斧头湖,61714000,三洲,24.12,6,-0.01,,21.50,22.80,24.59
22679,2020-07-17,20:00,蕲水,61619600,西河驿,24.64,6,-0.01,126,--,--,--
22680,2020-07-17,21:00,长江,60105400,寸滩,178.19,5,6.04,41500,--,--,--
22681,2020-07-17,21:00,梁子湖,61602600,梁子镇,20.87,4,-0.02,,19.00,20.50,21.49
22682,2020-07-17,21:00,长江,60803000,武隆,185.88,5,1.25,7960,--,--,--
22683,2020-07-17,21:00,汉江,61801300,安康,237.41,4,0.24,1280,--,--,259.26
22684,2020-07-17,21:00,长江,60107300,宜昌,49.52,5,0.62,34000,52.00,53.00,55.92
22685,2020-07-17,21:00,汉江,61801700,白河,177.04,5,0.37,1430,--,187.00,196.63
22686,2020-07-17,21:00,长江,60107400,枝城,45.74,5,0.76,35300,48.00,49.00,50.75
22687,2020-07-17,21:00,汉江,61802800,黄家港,89.61,5,1.04,1540,--,--,96.45
22688,2020-07-17,21:00,长江,60108300,沙市,41.36,5,0.64,30500,42.00,43.00,45.22
22689,2020-07-17,21:00,汉江,61803400,襄阳,64.82,6,0.02,,65.50,67.00,71.71
22690,2020-07-17,21:00,长江,60110500,监利,36.18,5,0.28,25600,34.50,35.50,38.31
22691,2020-07-17,21:00,汉江,61803500,宜城,51.36,5,-0.03,,56.50,57.50,61.45
22692,2020-07-17,21:00,长江,60111200,莲花塘,33.86,6,0.07,,--,32.50,35.80
22693,2020-07-17,21:00,汉江,61804110,皇庄,41.72,5,0.53,1550,47.00,48.00,52.30
22694,2020-07-17,21:00,长江,60111300,螺山,32.95,4,0.04,49400,31.00,32.00,34.95
22695,2020-07-17,21:00,汉江,61804210,沙洋,38.13,6,0.03,,40.80,41.80,44.50
22696,2020-07-17,21:00,长江,60112200,汉口,28.39,5,0.14,54800,25.00,27.30,29.73
22697,2020-07-17,21:00,汉江,61804400,岳口,30.91,5,-0.15,,36.90,37.90,40.62
22698,2020-07-17,21:00,长江,60112900,黄石,25.30,6,0.08,,22.80,24.50,26.39
22699,2020-07-17,21:00,汉江,61804600,仙桃,29.95,6,-0.12,1840,34.10,35.10,36.24
22700,2020-07-17,21:00,长江,60113205,码头镇,23.06,6,0.02,,20.50,21.50,24.04
22701,2020-07-17,21:00,汉江,61804710,汉川,29.10,5,0.02,,28.00,29.00,32.09
22702,2020-07-17,21:00,长江,60113400,九江,22.23,5,-0.03,60400,19.50,20.00,23.03
22703,2020-07-17,21:00,汉江,61802700,丹江口水库,160.72,6,0.10,1860(出),--,--,--
22704,2020-07-17,21:00,长江,60106980,三峡水库,158.63,5,2.28,31600(出),--,--,--
22705,2020-07-17,21:00,清江,61002791,水布垭,397.12,5,5.46,9180(入)<br>6130(出),--,--,--
22706,2020-07-17,21:00,洞庭湖,61512000,城陵矶,34.00,6,0.04,25700,--,32.50,35.94
22707,2020-07-17,21:00,清江,61003101,隔河岩,194.66,5,1.12,6890(入)<br>4610(出),--,--,--
22708,2020-07-17,21:00,鄱阳湖,62601600,湖口,21.82,4,-0.10,14200,--,19.50,22.59
22709,2020-07-17,21:00,沮漳河,60908000,河溶,42.48,5,0.46,122,47.50,48.50,50.49
22710,2020-07-17,21:00,湘江,61102000,湘潭,34.53,,-0.15,1000,--,38.00,41.95
22711,2020-07-17,21:00,东荆河,62213000,潜江,32.08,4,-0.12,-80.1,38.40,39.70,42.09
22712,2020-07-17,21:00,资水,61202100,桃江,35.50,5,-0.64,1320,--,39.20,44.44
22713,2020-07-17,21:00,汉北河,62206900,天门,28.96,6,-0.04,282,28.30,29.30,31.35
22714,2020-07-17,21:00,沅水,61302800,桃源,37.36,6,-1.30,5550,--,42.50,47.37
22715,2020-07-17,21:00,大富水,62209400,应城,28.53,5,0.02,,27.50,29.00,33.01
22716,2020-07-17,21:00,澧水,61400900,石门,53.34,6,-0.88,1760,--,58.50,62.66
22717,2020-07-17,21:00,环水,62205600,花园,34.25,4,-1.20,797,--,37.50,39.95
22718,2020-07-17,21:00,松滋河,61500300,新江口,42.74,5,0.63,3440,43.00,44.00,46.18
22719,2020-07-17,21:00,环水,62205800,孝感,30.35,4,1.98,,26.50,27.50,32.28
22720,2020-07-17,21:00,松滋河,61501200,沙道观,42.50,5,0.63,1190,43.00,44.00,45.51
22721,2020-07-17,21:00,府河,62201400,隔蒲潭,30.52,4,2.25,1820,29.50,30.50,33.57
22722,2020-07-17,21:00,藕池河,61502200,管家铺,37.65,5,0.39,2180,37.50,38.50,40.28
22723,2020-07-17,21:00,府澴河,62201800,卧龙潭,29.65,4,1.73,,26.50,27.00,31.19
22724,2020-07-17,21:00,藕池河,61501800,康家岗,37.66,5,0.40,108,37.50,38.50,40.44
22725,2020-07-17,21:00,富水,61607000,阳新,23.23,4,-0.08,,20.00,21.50,23.69
22726,2020-07-17,21:00,虎渡河,61501500,弥陀寺,41.12,5,0.64,1050,42.00,43.00,44.90
22727,2020-07-17,21:00,滠水,61609400,黄陂,28.19,6,0.18,,25.00,26.00,29.31
22728,2020-07-17,21:00,长湖,61014500,长湖,32.95,4,-0.21,,31.50,32.50,33.46
22729,2020-07-17,21:00,倒水,61610600,李家集,28.06,4,0.39,,26.30,28.00,30.76
22730,2020-07-17,21:00,洪湖,61018000,挖沟咀,27.01,4,-0.08,,25.80,26.20,27.46
22731,2020-07-17,21:00,举水,61612400,柳子港,27.94,4,0.68,211,28.00,29.00,33.58
22732,2020-07-17,21:00,刁汊湖,62210820,余家咀,25.59,6,-0.28,,25.00,25.70,--
22733,2020-07-17,21:00,巴水,61615600,马家潭,25.76,6,0.10,311,--,--,--
22734,2020-07-17,21:00,斧头湖,61714000,三洲,24.12,6,-0.01,,21.50,22.80,24.59
22735,2020-07-17,21:00,蕲水,61619600,西河驿,24.66,5,0.02,128,--,--,--
